,dates,finalBalance,perfVSUSD,holdPercentage,vsHoldPercentage,bestTrade,worstTrade,drawDown,taxes,totalTrades,totalGoodTrades,totalBadTrades,winRateRatio,tradesPerformance,averagePercentagePositivTrades,averagePercentageNegativTrades,startingBalance,cci,pvo,willr,kama,ao,sp,psar,atr,adx,aroon,keltner,boll,stochrsi,macd,kst,vol,trix,emad,ema,hichi
3838,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],664.36,-33.55,-49.4,31.32,0.0,-10.08,33.55,2.62,8.0,0.0,8.0,0.0,-4.89,0.0,-4.89,1000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3698,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],664.16,-33.57,-49.4,31.28,11.89,-7.01,44.58,28.44,128.0,40.0,88.0,31.25,-0.27,2.38,-1.47,1000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3702,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],663.83,-33.6,-49.4,31.22,0.0,-9.57,33.6,2.62,8.0,0.0,8.0,0.0,-4.91,0.0,-4.91,1000,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3708,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],663.62,-33.62,-49.4,31.18,0.0,-7.82,33.62,2.85,9.0,0.0,9.0,0.0,-4.39,0.0,-4.39,1000,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4814,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],663.57,-33.63,-49.4,31.17,0.0,-15.3,33.63,2.06,6.0,0.0,6.0,0.0,-6.38,0.0,-6.38,1000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1051,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],663.5,-33.63,-49.4,31.16,6.91,-7.51,42.63,31.64,134.0,49.0,85.0,36.57,-0.26,1.9,-1.5,1000,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
3837,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],663.44,-33.64,-49.4,31.14,20.56,-5.28,47.17,17.98,80.0,19.0,61.0,23.75,-0.44,3.35,-1.62,1000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
842,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],663.14,-33.67,-49.4,31.08,0.0,-10.76,33.67,2.8,9.0,0.0,9.0,0.0,-4.36,0.0,-4.36,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1475,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],663.01,-33.68,-49.4,31.06,12.0,-6.48,38.93,39.78,171.0,55.0,116.0,32.16,-0.2,1.86,-1.17,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3848,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],662.92,-33.69,-49.4,31.04,0.0,-9.37,33.69,2.62,8.0,0.0,8.0,0.0,-4.92,0.0,-4.92,1000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3809,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],662.58,-33.73,-49.4,30.97,13.36,-6.45,46.58,42.87,180.0,65.0,115.0,36.11,-0.18,1.85,-1.33,1000,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3685,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],662.48,-33.74,-49.4,30.95,21.22,-4.85,45.07,20.58,94.0,23.0,71.0,24.47,-0.37,2.8,-1.4,1000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3235,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],662.16,-33.77,-49.4,30.89,0.0,-9.49,33.77,2.79,9.0,0.0,9.0,0.0,-4.39,0.0,-4.39,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4573,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],662.11,-33.77,-49.4,30.88,6.66,-9.9,39.78,9.97,46.0,22.0,24.0,47.83,-0.81,1.59,-3.01,1000,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3220,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],661.85,-33.8,-49.4,30.83,0.0,-9.49,33.8,2.79,9.0,0.0,9.0,0.0,-4.4,0.0,-4.4,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3458,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],661.47,-33.84,-49.4,30.75,20.38,-5.55,41.14,18.78,82.0,23.0,59.0,28.05,-0.43,2.96,-1.75,1000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3537,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],661.35,-33.85,-49.4,30.73,0.0,-9.04,33.85,3.13,10.0,0.0,10.0,0.0,-3.97,0.0,-3.97,1000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1498,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],661.33,-33.85,-49.4,30.73,20.06,-4.93,47.03,21.35,97.0,21.0,76.0,21.65,-0.36,3.62,-1.46,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4973,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],661.17,-33.87,-49.4,30.69,3.08,-10.28,35.81,2.64,8.0,2.0,6.0,25.0,-4.9,1.8,-7.13,1000,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1018,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],660.94,-33.89,-49.4,30.65,0.0,-9.61,33.89,2.61,8.0,0.0,8.0,0.0,-4.96,0.0,-4.96,1000,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
1050,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],660.91,-33.89,-49.4,30.64,0.0,-9.66,33.89,2.84,9.0,0.0,9.0,0.0,-4.42,0.0,-4.42,1000,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
61,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],660.8,-33.9,-49.4,30.62,14.23,-5.55,44.49,67.49,278.0,114.0,164.0,41.01,-0.11,1.27,-1.07,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3571,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],660.77,-33.91,-49.4,30.61,0.0,-9.37,33.91,2.61,8.0,0.0,8.0,0.0,-4.96,0.0,-4.96,1000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
4271,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],660.75,-33.91,-49.4,30.61,1.52,-12.41,33.91,4.55,17.0,3.0,14.0,17.65,-2.33,0.91,-3.02,1000,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3706,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],660.42,-33.94,-49.4,30.55,12.07,-6.03,42.14,31.06,141.0,48.0,93.0,34.04,-0.25,1.75,-1.28,1000,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1518,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],660.13,-33.97,-49.4,30.49,21.28,-6.19,46.62,21.41,93.0,24.0,69.0,25.81,-0.37,3.22,-1.62,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4646,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],659.83,-34.0,-49.4,30.43,0.0,-19.55,34.0,1.16,3.0,0.0,3.0,0.0,-12.66,0.0,-12.66,1000,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4624,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],659.83,-34.0,-49.4,30.43,0.0,-19.55,34.0,1.16,3.0,0.0,3.0,0.0,-12.66,0.0,-12.66,1000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],659.78,-34.01,-49.4,30.42,14.4,-5.51,47.68,31.95,134.0,41.0,93.0,30.6,-0.26,2.26,-1.37,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4740,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],659.76,-34.01,-49.4,30.42,0.0,-19.45,34.01,1.48,5.0,0.0,5.0,0.0,-7.66,0.0,-7.66,1000,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1793,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],659.74,-34.01,-49.4,30.41,29.72,-5.89,51.09,17.66,85.0,20.0,65.0,23.53,-0.4,3.05,-1.46,1000,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1530,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],659.44,-34.04,-49.4,30.35,21.42,-6.38,45.95,21.31,95.0,24.0,71.0,25.26,-0.36,3.31,-1.61,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3335,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],658.78,-34.11,-49.4,30.22,4.88,-8.19,34.5,12.68,51.0,24.0,27.0,47.06,-0.77,0.62,-2.0,1000,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
3408,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],658.64,-34.12,-49.4,30.19,0.0,-9.37,34.12,2.61,8.0,0.0,8.0,0.0,-5.0,0.0,-5.0,1000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3403,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],658.31,-34.15,-49.4,30.13,0.0,-10.17,34.15,2.5,8.0,0.0,8.0,0.0,-5.0,0.0,-5.0,1000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3686,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],658.2,-34.16,-49.4,30.11,0.0,-9.13,34.16,2.86,9.0,0.0,9.0,0.0,-4.47,0.0,-4.47,1000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
833,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],658.14,-34.17,-49.4,30.1,0.0,-10.29,34.17,2.73,9.0,0.0,9.0,0.0,-4.47,0.0,-4.47,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
2130,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],657.66,-34.22,-49.4,30.0,0.0,-10.29,34.22,2.5,8.0,0.0,8.0,0.0,-5.01,0.0,-5.01,1000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
85,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],657.61,-34.22,-49.4,29.99,0.0,-9.17,34.22,3.37,11.0,0.0,11.0,0.0,-3.65,0.0,-3.65,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
3253,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],656.92,-34.29,-49.4,29.85,0.0,-10.93,34.29,2.75,9.0,0.0,9.0,0.0,-4.47,0.0,-4.47,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
1623,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],656.83,-34.3,-49.4,29.84,16.72,-4.92,47.65,30.17,135.0,44.0,91.0,32.59,-0.26,2.02,-1.36,1000,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3917,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],656.78,-34.31,-49.4,29.83,0.0,-14.51,34.31,1.55,4.0,0.0,4.0,0.0,-9.86,0.0,-9.86,1000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
88,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],656.37,-34.35,-49.4,29.75,20.22,-6.1,47.37,21.3,94.0,21.0,73.0,22.34,-0.38,3.4,-1.47,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
4761,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],656.18,-34.37,-49.4,29.71,4.54,-26.35,37.2,1.12,3.0,1.0,2.0,33.33,-12.16,4.54,-20.51,1000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4773,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],656.18,-34.37,-49.4,29.71,4.54,-26.35,37.2,1.12,3.0,1.0,2.0,33.33,-12.16,4.54,-20.51,1000,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4766,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],656.11,-34.37,-49.4,29.69,4.54,-26.36,37.21,1.12,3.0,1.0,2.0,33.33,-12.16,4.54,-20.51,1000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4764,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],656.11,-34.37,-49.4,29.69,4.54,-26.36,37.21,1.12,3.0,1.0,2.0,33.33,-12.16,4.54,-20.51,1000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4283,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],655.9,-34.39,-49.4,29.65,0.63,-14.77,34.39,2.36,7.0,1.0,6.0,14.29,-5.64,0.63,-6.69,1000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
63,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],655.79,-34.41,-49.4,29.63,0.0,-9.26,34.41,3.15,10.0,0.0,10.0,0.0,-4.05,0.0,-4.05,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3735,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],655.79,-34.41,-49.4,29.63,16.76,-5.26,44.26,24.47,109.0,33.0,76.0,30.28,-0.33,2.46,-1.54,1000,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
580,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],655.74,-34.41,-49.4,29.62,0.0,-10.29,34.41,2.41,8.0,0.0,8.0,0.0,-5.05,0.0,-5.05,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
1660,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],655.66,-34.42,-49.4,29.61,0.0,-8.8,34.42,2.72,9.0,0.0,9.0,0.0,-4.51,0.0,-4.51,1000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1727,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],655.55,-34.43,-49.4,29.58,0.0,-8.63,34.43,3.02,10.0,0.0,10.0,0.0,-4.07,0.0,-4.07,1000,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3242,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],655.34,-34.45,-49.4,29.54,0.19,-9.36,34.45,2.88,9.0,1.0,8.0,11.11,-4.49,0.19,-5.08,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2265,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],654.91,-34.49,-49.4,29.46,10.67,-7.83,46.91,23.02,104.0,35.0,69.0,33.65,-0.35,2.29,-1.68,1000,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
78,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],654.75,-34.51,-49.4,29.43,0.0,-9.26,34.51,3.15,10.0,0.0,10.0,0.0,-4.06,0.0,-4.06,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
2002,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],654.61,-34.52,-49.4,29.4,14.4,-5.51,47.06,31.39,130.0,40.0,90.0,30.77,-0.27,2.28,-1.4,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
3464,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],654.34,-34.55,-49.4,29.34,0.19,-9.56,34.55,2.92,9.0,1.0,8.0,11.11,-4.5,0.19,-5.09,1000,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3953,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],654.26,-34.56,-49.4,29.33,5.59,-20.55,39.88,5.83,23.0,11.0,12.0,47.83,-1.63,2.11,-5.06,1000,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3561,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],654.21,-34.56,-49.4,29.32,0.0,-9.68,34.56,2.6,8.0,0.0,8.0,0.0,-5.08,0.0,-5.08,1000,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3705,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],653.73,-34.61,-49.4,29.22,11.89,-7.01,44.57,27.27,123.0,36.0,87.0,29.27,-0.29,2.6,-1.48,1000,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2534,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],653.25,-34.66,-49.4,29.13,0.0,-13.22,34.66,2.05,6.0,0.0,6.0,0.0,-6.73,0.0,-6.73,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2572,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],653.25,-34.66,-49.4,29.13,0.0,-13.22,34.66,2.05,6.0,0.0,6.0,0.0,-6.73,0.0,-6.73,1000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3746,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],653.16,-34.67,-49.4,29.11,24.85,-6.48,42.46,22.3,95.0,25.0,70.0,26.32,-0.37,3.1,-1.61,1000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4020,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],653.07,-34.68,-49.4,29.09,10.44,-14.31,40.69,2.67,10.0,2.0,8.0,20.0,-3.89,6.99,-6.61,1000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4962,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],652.97,-34.69,-49.4,29.07,0.0,-12.34,34.69,1.66,5.0,0.0,5.0,0.0,-8.05,0.0,-8.05,1000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
800,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],652.95,-34.69,-49.4,29.07,0.0,-11.11,34.69,2.78,9.0,0.0,9.0,0.0,-4.52,0.0,-4.52,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2123,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],652.9,-34.7,-49.4,29.06,0.0,-10.53,34.7,2.49,8.0,0.0,8.0,0.0,-5.1,0.0,-5.1,1000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
304,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],652.76,-34.71,-49.4,29.03,0.0,-9.68,34.71,2.89,9.0,0.0,9.0,0.0,-4.53,0.0,-4.53,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
4677,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],652.37,-34.75,-49.4,28.95,0.0,-19.1,34.75,1.37,5.0,0.0,5.0,0.0,-7.89,0.0,-7.89,1000,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4670,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],652.37,-34.75,-49.4,28.95,0.0,-19.1,34.75,1.37,5.0,0.0,5.0,0.0,-7.89,0.0,-7.89,1000,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1497,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],652.1,-34.77,-49.4,28.9,12.28,-6.48,44.63,37.57,167.0,51.0,116.0,30.54,-0.21,2.01,-1.18,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1709,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],652.07,-34.78,-49.4,28.89,0.0,-10.06,34.78,2.74,9.0,0.0,9.0,0.0,-4.56,0.0,-4.56,1000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3355,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],652.0,-34.78,-49.4,28.88,17.13,-6.64,48.78,28.26,124.0,37.0,87.0,29.84,-0.28,2.8,-1.59,1000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4819,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],651.9,-34.79,-49.4,28.86,12.27,-15.52,41.13,10.36,40.0,23.0,17.0,57.5,-0.9,2.16,-5.03,1000,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],651.86,-34.8,-49.4,28.85,0.0,-9.49,34.8,3.12,10.0,0.0,10.0,0.0,-4.1,0.0,-4.1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3234,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],651.84,-34.8,-49.4,28.85,19.91,-5.52,40.18,20.73,85.0,19.0,66.0,22.35,-0.44,3.32,-1.52,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
611,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],651.79,-34.81,-49.4,28.84,7.78,-14.53,42.98,6.89,24.0,14.0,10.0,58.33,-1.56,2.65,-7.44,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4542,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],651.7,-34.82,-49.4,28.82,0.21,-16.08,34.82,2.63,8.0,1.0,7.0,12.5,-5.03,0.21,-5.78,1000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4520,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],651.7,-34.82,-49.4,28.82,0.21,-16.08,34.82,2.63,8.0,1.0,7.0,12.5,-5.03,0.21,-5.78,1000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
287,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],651.61,-34.82,-49.4,28.8,20.35,-6.28,48.46,18.31,84.0,19.0,65.0,22.62,-0.44,3.38,-1.56,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1663,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],651.42,-34.84,-49.4,28.77,26.08,-6.48,44.37,27.29,120.0,31.0,89.0,25.83,-0.29,2.82,-1.37,1000,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2810,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],651.16,-34.87,-49.4,28.71,0.84,-15.48,35.38,2.02,7.0,1.0,6.0,14.29,-5.77,0.84,-6.87,1000,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2687,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],650.65,-34.92,-49.4,28.61,3.94,-12.83,35.22,4.83,18.0,6.0,12.0,33.33,-2.26,1.05,-3.91,1000,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2535,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],650.53,-34.93,-49.4,28.59,0.0,-11.84,34.93,2.01,6.0,0.0,6.0,0.0,-6.85,0.0,-6.85,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
4783,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],650.27,-34.96,-49.4,28.54,12.66,-17.57,36.3,5.92,23.0,9.0,14.0,39.13,-1.69,2.13,-4.14,1000,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2424,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],649.99,-34.99,-49.4,28.48,0.0,-10.29,34.99,2.77,9.0,0.0,9.0,0.0,-4.58,0.0,-4.58,1000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
277,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],649.91,-34.99,-49.4,28.47,0.0,-10.19,34.99,2.88,9.0,0.0,9.0,0.0,-4.58,0.0,-4.58,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
2660,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],649.88,-35.0,-49.4,28.46,0.0,-12.06,35.0,2.07,6.0,0.0,6.0,0.0,-6.81,0.0,-6.81,1000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3494,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],649.78,-35.01,-49.4,28.44,0.0,-9.96,35.01,2.62,8.0,0.0,8.0,0.0,-5.15,0.0,-5.15,1000,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
262,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],649.73,-35.01,-49.4,28.43,0.0,-10.19,35.01,2.88,9.0,0.0,9.0,0.0,-4.58,0.0,-4.58,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4769,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],649.71,-35.01,-49.4,28.43,0.0,-16.18,35.01,2.11,6.0,0.0,6.0,0.0,-6.72,0.0,-6.72,1000,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4747,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],649.71,-35.01,-49.4,28.43,0.0,-16.18,35.01,2.11,6.0,0.0,6.0,0.0,-6.72,0.0,-6.72,1000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4102,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],649.69,-35.02,-49.4,28.42,0.0,-20.87,35.02,1.32,4.0,0.0,4.0,0.0,-9.92,0.0,-9.92,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4064,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],649.69,-35.02,-49.4,28.42,0.0,-20.87,35.02,1.32,4.0,0.0,4.0,0.0,-9.92,0.0,-9.92,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
22,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],649.58,-35.03,-49.4,28.4,0.0,-9.49,35.03,3.13,10.0,0.0,10.0,0.0,-4.13,0.0,-4.13,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
3803,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],649.54,-35.03,-49.4,28.39,0.0,-10.94,35.03,2.77,9.0,0.0,9.0,0.0,-4.58,0.0,-4.58,1000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3696,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],649.19,-35.07,-49.4,28.32,21.07,-5.54,43.13,19.64,84.0,19.0,65.0,22.62,-0.45,3.1,-1.48,1000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
